transaction_id,sender_account_id,receiver_account_id,receiver_account_number,receiver_name,amount,transaction_time,transaction_hour,transaction_dayofweek,is_off_hours,is_high_value,is_repeated_amount,anomaly_score,risk_level,is_fraud,status,rule_triggered
TXN002404,ACC0057,ACC0051,5816198518,Bhanumati Gala,604044.22,2025-05-26T10:52:46,10,0,0,1,0,36.94,Medium,1,Flagged,RULE003
TXN002405,ACC0064,ACC0007,3849232839,Vamakshi Rege,10578.05,2026-02-15T19:53:18,19,6,0,0,0,9.99,Low,0,Normal,None
TXN002406,ACC0056,ACC0060,7076811348,Hritik Pathak,23999.35,2025-11-08T13:50:52,13,5,0,0,0,11.88,Low,0,Normal,None
TXN002407,ACC0055,ACC0080,3693985578,Deepa Bains,1697289.34,2025-09-03T13:58:37,13,2,0,1,0,45.74,Medium,1,Flagged,RULE003
TXN002408,ACC0054,ACC0085,8088660633,Pratyush Singhal,4991.55,2025-09-23T15:16:34,15,1,0,0,1,37.65,Medium,1,Flagged,RULE001
TXN002409,ACC0016,ACC0120,7313226025,Mekhala Oak,57173.35,2025-11-28T11:16:26,11,4,0,0,0,11.67,Low,0,Normal,None
TXN002410,ACC0019,ACC0005,4776436931,Meera Dugar,65368.25,2026-04-10T19:48:45,19,4,0,0,0,21.7,Low,0,Normal,None
TXN002411,ACC0021,ACC0099,6715705115,Tanay Chopra,3288.7,2025-07-17T12:17:29,12,3,0,0,1,34.2,Medium,1,Flagged,RULE001
TXN002412,ACC0065,ACC0121,8331319481,Anjali Kar,7704.94,2026-02-01T19:35:30,19,6,0,0,0,8.27,Low,0,Normal,None
TXN002413,ACC0017,ACC0123,5010075517,Lohit Karan,56675.96,2026-03-24T20:58:56,20,1,0,0,0,16.2,Low,0,Normal,None
TXN002414,ACC0081,ACC0052,7852415525,Urvashi Kadakia,33437.98,2026-02-05T02:39:29,2,3,1,0,0,34.93,Medium,1,Flagged,RULE002
TXN002415,ACC0066,ACC0105,2272368870,Hiral Minhas,22327.88,2025-05-01T22:37:41,22,3,0,0,0,11.95,Low,0,Normal,None
TXN002416,ACC0068,ACC0117,4178659381,Oscar Sharma,22873.18,2025-02-26T10:26:24,10,2,0,0,0,13.99,Low,0,Normal,None
TXN002417,ACC0051,ACC0032,6111349421,Ekani Oza,18861.08,2025-04-30T16:22:33,16,2,0,0,0,11.53,Low,0,Normal,None
TXN002418,ACC0106,ACC0116,7136777415,Upma Agrawal,53624.7,2026-01-07T01:36:42,1,2,1,0,0,29.11,Medium,1,Flagged,RULE002
TXN002419,ACC0122,ACC0028,1118543408,Alexander Saraf,35770.02,2025-09-29T17:27:49,17,0,0,0,0,11.14,Low,0,Normal,None
TXN002420,ACC0091,ACC0003,1429416213,Qarin Lanka,16850.74,2025-09-23T18:09:04,18,1,0,0,1,41.46,Medium,1,Flagged,RULE001
TXN002421,ACC0044,ACC0096,1074059253,Aashi Bahri,93423.93,2025-08-29T21:11:08,21,4,0,0,0,16.23,Low,0,Normal,None
TXN002422,ACC0019,ACC0089,6922713963,Tanay Chaudhuri,85867.27,2025-09-20T21:48:38,21,5,0,0,1,42.36,Medium,1,Flagged,RULE001
TXN002423,ACC0116,ACC0090,2395925222,Lila Nadkarni,83460.75,2025-12-30T12:26:08,12,1,0,0,0,21.79,Low,0,Normal,None
TXN002424,ACC0112,ACC0058,1346078411,Anjali Parekh,15642.82,2025-01-28T14:53:36,14,1,0,0,0,12.77,Low,0,Normal,None
TXN002425,ACC0010,ACC0089,6922713963,Yoshita Konda,26063.33,2025-06-14T15:29:59,15,5,0,0,0,7.96,Low,0,Normal,None
TXN002426,ACC0112,ACC0075,6231117883,Raksha Murty,45695.75,2025-11-17T10:52:19,10,0,0,0,0,11.89,Low,0,Normal,None
TXN002427,ACC0107,ACC0123,5010075517,Dev Issac,9796.79,2025-12-05T02:28:01,2,4,1,0,0,32.51,Medium,1,Flagged,RULE002
TXN002428,ACC0025,ACC0069,9072992279,Deepa Lalla,27387.17,2025-12-19T15:51:18,15,4,0,0,0,12.81,Low,0,Normal,None
TXN002429,ACC0129,ACC0084,8854238082,Amara Nagi,46504.62,2025-02-21T16:28:03,16,4,0,0,0,12.66,Low,0,Normal,None
TXN002430,ACC0094,ACC0062,7767538527,Rudra Jaggi,7850.38,2026-01-22T12:06:49,12,3,0,0,1,31.34,Medium,1,Flagged,RULE001
TXN002431,ACC0040,ACC0130,2194673401,Aarna Lata,18078.52,2026-03-10T01:50:39,1,1,1,0,0,41.18,Medium,1,Flagged,RULE002
TXN002432,ACC0014,ACC0047,7418301077,Upkaar Lanka,28209.84,2025-08-08T09:48:49,9,4,0,0,1,35.2,Medium,1,Flagged,RULE001
TXN002433,ACC0051,ACC0106,9650701349,Benjamin Patla,91053.52,2025-09-21T16:00:29,16,6,0,0,0,19.76,Low,0,Normal,None
TXN002434,ACC0053,ACC0106,9650701349,Harini Chowdhury,10300.85,2025-11-13T11:46:57,11,3,0,0,0,2.06,Low,0,Normal,None
TXN002435,ACC0013,ACC0001,8067372072,Aarush Narula,1357870.85,2025-09-26T20:24:40,20,4,0,1,0,38.84,Medium,1,Flagged,RULE003
TXN002436,ACC0122,ACC0002,1311570307,Jatin Bahri,72164.88,2026-03-08T01:26:57,1,6,1,0,0,34.3,Medium,1,Flagged,RULE002
TXN002437,ACC0033,ACC0094,7040562787,Urvashi Bains,84087.64,2025-05-21T14:28:29,14,2,0,0,0,19.56,Low,0,Normal,None
TXN002438,ACC0083,ACC0053,7462972995,Urvi Zachariah,1616258.42,2025-04-02T16:11:46,16,2,0,1,0,41.6,Medium,1,Flagged,RULE003
TXN002439,ACC0028,ACC0109,7311011808,Nakul Das,909199.61,2025-11-08T12:36:37,12,5,0,1,0,37.97,Medium,1,Flagged,RULE003
TXN002440,ACC0024,ACC0088,5667181604,Hema De,829727.03,2025-08-10T11:09:19,11,6,0,1,0,46.19,Medium,1,Flagged,RULE003
TXN002441,ACC0002,ACC0128,8822944679,Charan Mukhopadhyay,19411.33,2025-11-15T02:29:28,2,5,1,0,0,29.8,Medium,1,Flagged,RULE002
TXN002442,ACC0083,ACC0036,7473041886,Sara Mital,68442.55,2026-03-22T16:38:03,16,6,0,0,0,20.76,Low,0,Normal,None
TXN002443,ACC0019,ACC0113,1651662547,Umang Chatterjee,46919.58,2025-07-14T11:04:58,11,0,0,0,0,14.83,Low,0,Normal,None
TXN002444,ACC0031,ACC0038,7739255769,Abha Khosla,485647.43,2025-10-06T02:59:35,2,0,1,1,0,63.37,High,1,Flagged,RULE002|RULE003
TXN002445,ACC0054,ACC0024,9239688178,Ubika Basak,89531.95,2025-04-18T21:44:52,21,4,0,0,0,21.57,Low,0,Normal,None
TXN002446,ACC0051,ACC0122,9895649328,Ria Saha,48863.61,2025-08-06T16:40:05,16,2,0,0,0,14.62,Low,0,Normal,None
TXN002447,ACC0005,ACC0077,4518871744,Laban Chakrabarti,11953.03,2025-11-22T14:55:03,14,5,0,0,0,8.66,Low,0,Normal,None
TXN002448,ACC0092,ACC0077,4518871744,Sara Bhagat,84214.52,2025-11-07T12:51:44,12,4,0,0,0,24.8,Low,0,Normal,None
TXN002449,ACC0101,ACC0011,7393195616,Hema Gokhale,58449.4,2025-07-27T14:54:59,14,6,0,0,0,19.17,Low,0,Normal,None
TXN002450,ACC0089,ACC0092,9074999565,Aishani Kant,1949801.2,2025-02-07T12:28:20,12,4,0,1,0,49.45,Medium,1,Flagged,RULE003
TXN002451,ACC0130,ACC0041,5659161352,Mitali Kothari,78836.18,2025-03-18T11:02:00,11,1,0,0,0,19.91,Low,0,Normal,None
TXN002452,ACC0046,ACC0009,6464693977,Vaishnavi Mannan,66204.75,2025-05-26T02:01:12,2,0,1,0,0,35.14,Medium,1,Flagged,RULE002
TXN002453,ACC0110,ACC0060,7076811348,Ganga Behl,29173.35,2025-08-12T13:37:32,13,1,0,0,0,14.58,Low,0,Normal,None
TXN002454,ACC0069,ACC0082,2591589823,Yuvraj Purohit,83089.46,2025-05-10T12:12:45,12,5,0,0,0,16.06,Low,0,Normal,None
TXN002455,ACC0022,ACC0090,2395925222,Chatura Doctor,4136.81,2025-10-28T16:38:52,16,1,0,0,1,45.46,Medium,1,Flagged,RULE001
TXN002456,ACC0053,ACC0114,2065972034,Turvi Chopra,61344.42,2025-12-16T15:33:51,15,1,0,0,0,15.26,Low,0,Normal,None
TXN002457,ACC0063,ACC0095,8261111839,Maanas De,77557.89,2025-04-16T15:42:20,15,2,0,0,0,22.75,Low,0,Normal,None
TXN002458,ACC0085,ACC0130,2194673401,Theodore Vaidya,13487.48,2025-08-29T15:51:09,15,4,0,0,0,12.43,Low,0,Normal,None
TXN002459,ACC0020,ACC0041,5659161352,George Chaudry,1759120.33,2025-07-06T20:00:04,20,6,0,1,0,49.7,Medium,1,Flagged,RULE003
TXN002460,ACC0040,ACC0092,9074999565,Caleb Madan,84394.03,2025-08-18T19:30:01,19,0,0,0,0,24.73,Low,0,Normal,None
TXN002461,ACC0033,ACC0036,7473041886,Adweta Parmer,1422.42,2026-01-14T01:09:42,1,2,1,0,0,39.22,Medium,1,Flagged,RULE002
TXN002462,ACC0080,ACC0011,7393195616,Inaya Chokshi,42258.41,2025-05-04T22:31:37,22,6,0,0,0,12.56,Low,0,Normal,None
TXN002463,ACC0034,ACC0082,2591589823,Lipika Dhillon,779970.62,2025-09-25T21:12:58,21,3,0,1,0,41.24,Medium,1,Flagged,RULE003
TXN002464,ACC0075,ACC0127,2075321966,Wyatt Shankar,20616.77,2025-09-28T17:03:47,17,6,0,0,0,10.71,Low,0,Normal,None
TXN002465,ACC0039,ACC0104,7858164010,Pahal Nazareth,42649.39,2025-04-28T16:03:49,16,0,0,0,0,8.88,Low,0,Normal,None
TXN002466,ACC0123,ACC0091,8721631198,Samar Sengupta,17514.67,2025-11-04T22:33:26,22,1,0,0,0,12.83,Low,0,Normal,None
TXN002467,ACC0038,ACC0075,6231117883,Nandini Taneja,69995.94,2026-01-10T19:15:38,19,5,0,0,0,18.7,Low,0,Normal,None
TXN002468,ACC0055,ACC0085,8088660633,Charan Seth,69262.71,2026-02-02T14:51:03,14,0,0,0,0,14.87,Low,0,Normal,None
TXN002469,ACC0068,ACC0041,5659161352,Mekhala Prabhakar,1222622.73,2025-07-12T15:50:05,15,5,0,1,0,36.12,Medium,1,Flagged,RULE003
TXN002470,ACC0026,ACC0051,5816198518,Divya Bhargava,21681.98,2026-02-06T11:11:24,11,4,0,0,0,13.89,Low,0,Normal,None
TXN002471,ACC0006,ACC0023,8982597239,Garima Tank,992681.43,2025-08-06T12:50:55,12,2,0,1,0,41.54,Medium,1,Flagged,RULE003
TXN002472,ACC0021,ACC0126,7614170462,Ridhi Mani,1166519.34,2026-02-16T13:13:23,13,0,0,1,0,44.3,Medium,1,Flagged,RULE003
TXN002473,ACC0127,ACC0066,1116402431,Darika De,4768.99,2026-01-18T13:57:50,13,6,0,0,0,3.04,Low,0,Normal,None
TXN002474,ACC0020,ACC0062,7767538527,Patrick Yohannan,7873.99,2025-02-09T13:21:26,13,6,0,0,0,7.54,Low,0,Normal,None
TXN002475,ACC0101,ACC0102,3964229896,Rehaan Sidhu,84307.64,2026-01-22T22:38:53,22,3,0,0,0,21.69,Low,0,Normal,None
TXN002476,ACC0018,ACC0057,2227193073,Tanveer Pandey,1227538.86,2026-02-27T01:45:51,1,4,1,1,0,72.08,High,1,Flagged,RULE002|RULE003
TXN002477,ACC0121,ACC0042,7954672204,Leela Sridhar,39401.59,2025-01-25T16:02:07,16,5,0,0,0,14.19,Low,0,Normal,None
TXN002478,ACC0088,ACC0113,1651662547,Yatin Sani,1844330.4,2026-04-03T12:05:00,12,4,0,1,0,43.48,Medium,1,Flagged,RULE003
TXN002479,ACC0065,ACC0030,8672650595,Praneel Sarkar,3474.75,2025-10-18T01:28:38,1,5,1,0,0,26.75,Medium,1,Flagged,RULE002
TXN002480,ACC0121,ACC0074,2024542722,Falan Wable,94443.81,2026-01-20T17:20:56,17,1,0,0,0,22.82,Low,0,Normal,None
TXN002481,ACC0048,ACC0122,9895649328,Jeevika Barman,15131.65,2025-11-05T22:28:30,22,2,0,0,0,7.38,Low,0,Normal,None
TXN002482,ACC0095,ACC0068,6923206003,Teerth Sidhu,37379.11,2026-04-06T13:52:34,13,0,0,0,0,14.42,Low,0,Normal,None
TXN002483,ACC0115,ACC0018,4993808565,Hemangini Mishra,35407.14,2025-12-15T16:04:53,16,0,0,0,0,12.52,Low,0,Normal,None
TXN002484,ACC0009,ACC0093,5071897791,Barkha Agrawal,2307.83,2025-09-05T18:19:51,18,4,0,0,0,1.06,Low,0,Normal,None
TXN002485,ACC0120,ACC0007,3849232839,Finn Sandal,13315.83,2025-06-07T12:19:05,12,5,0,0,0,2.9,Low,0,Normal,None
TXN002486,ACC0066,ACC0073,2062073697,Vyanjana Verma,90874.41,2025-03-10T18:26:39,18,0,0,0,0,22.93,Low,0,Normal,None
TXN002487,ACC0094,ACC0093,5071897791,Chameli Karpe,86929.77,2025-05-02T14:12:49,14,4,0,0,0,23.76,Low,0,Normal,None
TXN002488,ACC0083,ACC0104,7858164010,Vedant Chanda,1531306.64,2026-01-24T18:11:54,18,5,0,1,0,36.17,Medium,1,Flagged,RULE003
TXN002489,ACC0061,ACC0004,2139027119,Aditya Batta,14233.38,2025-10-15T22:50:58,22,2,0,0,0,2.97,Low,0,Normal,None
TXN002490,ACC0112,ACC0088,5667181604,Michael Biswas,156886.77,2025-04-25T19:50:25,19,4,0,1,0,41.29,Medium,1,Flagged,RULE003
TXN002491,ACC0118,ACC0041,5659161352,Darsh Pandit,5268.9,2025-09-09T11:02:58,11,1,0,0,0,1.78,Low,0,Normal,None
TXN002492,ACC0091,ACC0043,4226113732,Amrita Narasimhan,98196.8,2025-09-15T17:32:50,17,0,0,0,1,42.15,Medium,1,Flagged,RULE001
TXN002493,ACC0091,ACC0109,7311011808,Deepa Pathak,88445.0,2026-05-03T09:22:02,9,6,0,0,0,21.61,Low,0,Normal,None
TXN002494,ACC0092,ACC0003,1429416213,Raksha Sarna,89567.11,2025-07-15T13:01:04,13,1,0,0,0,19.91,Low,0,Normal,None
TXN002495,ACC0038,ACC0031,3196545325,Gautam Pillai,33498.81,2026-01-23T17:28:15,17,4,0,0,0,11.88,Low,0,Normal,None
TXN002496,ACC0101,ACC0110,5146780827,Jack Bhakta,33241.76,2025-08-20T17:39:52,17,2,0,0,0,11.81,Low,0,Normal,None
TXN002497,ACC0097,ACC0113,1651662547,Warda Bhat,8135.36,2025-09-01T02:44:32,2,0,1,0,0,40.04,Medium,1,Flagged,RULE002
TXN002498,ACC0017,ACC0052,7852415525,Nandini Natt,24954.41,2025-02-09T11:14:10,11,6,0,0,1,37.38,Medium,1,Flagged,RULE001
TXN002499,ACC0118,ACC0031,3196545325,Mohini Gaba,53055.39,2025-01-02T11:25:49,11,3,0,0,0,16.96,Low,0,Normal,None
TXN002500,ACC0129,ACC0130,2194673401,Amol Bala,39480.24,2025-07-06T10:27:37,10,6,0,0,0,11.44,Low,0,Normal,None
TXN002501,ACC0026,ACC0120,7313226025,Krish Tella,74007.43,2026-04-12T21:06:43,21,6,0,0,0,14.99,Low,0,Normal,None
TXN002502,ACC0129,ACC0103,7374584386,Ronith Ramesh,43023.33,2026-05-19T13:15:49,13,1,0,0,0,9.08,Low,0,Normal,None
TXN002503,ACC0094,ACC0008,4821286999,Yashvi Rout,35276.05,2025-10-09T16:11:29,16,3,0,0,0,15.49,Low,0,Normal,None
TXN002504,ACC0058,ACC0039,5296710795,Timothy Karan,33521.94,2026-04-25T16:39:16,16,5,0,0,0,13.65,Low,0,Normal,None
TXN002505,ACC0010,ACC0080,3693985578,Yutika Ahluwalia,47722.67,2026-05-26T20:05:18,20,1,0,0,0,16.05,Low,0,Normal,None
TXN002506,ACC0098,ACC0012,2188332531,Zinal Varma,61576.7,2026-05-28T02:36:55,2,3,1,0,0,34.53,Medium,1,Flagged,RULE002
TXN002507,ACC0008,ACC0114,2065972034,Aahana Malhotra,69832.83,2025-05-12T10:09:55,10,0,0,0,0,15.46,Low,0,Normal,None
TXN002508,ACC0112,ACC0094,7040562787,Kamya Kaul,53290.35,2025-01-20T10:52:32,10,0,0,0,0,12.4,Low,0,Normal,None
TXN002509,ACC0027,ACC0129,4248149900,Laksh Sundaram,38540.45,2025-03-10T12:12:52,12,0,0,0,1,28.51,Medium,1,Flagged,RULE001
TXN002510,ACC0093,ACC0127,2075321966,Triya Nori,52892.01,2025-12-27T09:48:33,9,5,0,0,0,12.98,Low,0,Normal,None
TXN002511,ACC0085,ACC0086,7371573279,Bhavini Mody,16945.03,2025-04-16T17:03:38,17,2,0,0,0,10.14,Low,0,Normal,None
TXN002512,ACC0117,ACC0098,6879898071,Tejas Shah,43896.95,2025-05-21T11:28:02,11,2,0,0,0,14.62,Low,0,Normal,None
TXN002513,ACC0086,ACC0102,3964229896,Onveer Gaba,33157.26,2025-12-04T12:42:15,12,3,0,0,0,9.62,Low,0,Normal,None
TXN002514,ACC0026,ACC0112,9908115095,Girindra Chhabra,15194.78,2025-09-17T02:23:19,2,2,1,0,0,31.15,Medium,1,Flagged,RULE002
TXN002515,ACC0007,ACC0118,1348697524,Nandini Kala,41618.42,2025-03-21T01:06:00,1,4,1,0,0,26.96,Medium,1,Flagged,RULE002
TXN002516,ACC0058,ACC0117,4178659381,Kai Bhatia,15501.6,2025-03-22T12:36:09,12,5,0,0,0,12.86,Low,0,Normal,None
TXN002517,ACC0077,ACC0080,3693985578,Charles Sachdeva,77431.07,2025-03-25T14:10:59,14,1,0,0,0,24.36,Low,0,Normal,None
TXN002518,ACC0037,ACC0064,6242173772,Aryan Saini,18381.79,2025-05-02T16:56:44,16,4,0,0,0,4.24,Low,0,Normal,None
TXN002519,ACC0016,ACC0115,7539399243,Qabil Menon,451363.72,2025-06-03T08:11:16,8,1,0,1,0,39.57,Medium,1,Flagged,RULE003
TXN002520,ACC0117,ACC0073,2062073697,Falguni Iyengar,45620.11,2025-04-19T17:00:26,17,5,0,0,0,18.81,Low,0,Normal,None
TXN002521,ACC0079,ACC0063,6805759868,Suhani Kalla,65657.96,2025-12-25T10:35:48,10,3,0,0,0,20.21,Low,0,Normal,None
TXN002522,ACC0120,ACC0061,2785736751,Kiaan Venkatesh,27612.06,2025-03-07T20:05:16,20,4,0,0,0,11.72,Low,0,Normal,None
TXN002523,ACC0123,ACC0035,4642197907,Pratyush Chaudhari,40434.8,2026-05-20T02:45:23,2,2,1,0,0,27.65,Medium,1,Flagged,RULE002
TXN002524,ACC0100,ACC0114,2065972034,Unnati Iyengar,45388.69,2025-07-07T09:44:30,9,0,0,0,0,14.09,Low,0,Normal,None
TXN002525,ACC0130,ACC0009,6464693977,Christopher Talwar,12825.55,2025-06-12T13:36:42,13,3,0,0,0,5.18,Low,0,Normal,None
TXN002526,ACC0103,ACC0033,9597198563,Aarini Suresh,86964.73,2026-02-28T15:52:58,15,5,0,0,0,24.73,Low,0,Normal,None
TXN002527,ACC0109,ACC0098,6879898071,Ridhi Merchant,16138.04,2025-03-29T12:21:02,12,5,0,0,1,40.83,Medium,1,Flagged,RULE001
TXN002528,ACC0084,ACC0002,1311570307,Balhaar Mutti,2138.11,2026-05-31T10:05:34,10,6,0,0,0,1.83,Low,0,Normal,None
TXN002529,ACC0019,ACC0036,7473041886,Tamanna Baral,83490.77,2025-03-05T08:13:33,8,2,0,0,0,22.27,Low,0,Normal,None
TXN002530,ACC0050,ACC0031,3196545325,Ganga Sarkar,40443.88,2026-03-22T16:14:44,16,6,0,0,0,16.01,Low,0,Normal,None
TXN002531,ACC0108,ACC0006,3271782991,Advaith Datta,14919.55,2026-02-28T12:48:54,12,5,0,0,0,8.34,Low,0,Normal,None
TXN002532,ACC0021,ACC0097,3971203213,Baljiwan Apte,82028.76,2025-09-04T09:17:03,9,3,0,0,0,15.1,Low,0,Normal,None
TXN002533,ACC0098,ACC0100,6611903015,Gaurangi Badal,4947.86,2025-04-09T14:59:32,14,2,0,0,1,38.4,Medium,1,Flagged,RULE001
TXN002534,ACC0085,ACC0039,5296710795,Victor Murty,5330.28,2025-06-30T11:21:01,11,0,0,0,0,6.77,Low,0,Normal,None
TXN002535,ACC0071,ACC0029,2140169349,Januja Bhagat,55918.03,2025-06-08T02:09:33,2,6,1,0,0,29.86,Medium,1,Flagged,RULE002
TXN002536,ACC0093,ACC0062,7767538527,Lavanya Kala,7313.98,2026-01-11T19:44:51,19,6,0,0,0,10.09,Low,0,Normal,None
TXN002537,ACC0017,ACC0089,6922713963,Jhalak Mani,527168.61,2025-08-05T11:09:38,11,1,0,1,0,49.62,Medium,1,Flagged,RULE003
TXN002538,ACC0001,ACC0005,4776436931,Januja Doctor,90926.38,2026-02-02T14:50:04,14,0,0,0,1,38.16,Medium,1,Flagged,RULE001
TXN002539,ACC0109,ACC0098,6879898071,Azaan Sidhu,16138.04,2025-03-29T12:09:02,12,5,0,0,1,37.64,Medium,1,Flagged,RULE001
TXN002540,ACC0108,ACC0128,8822944679,Urmi Bansal,38232.43,2026-05-28T17:55:55,17,3,0,0,0,13.71,Low,0,Normal,None
TXN002541,ACC0065,ACC0025,1977515194,Samesh Balan,86590.85,2025-10-13T13:21:17,13,0,0,0,0,15.64,Low,0,Normal,None
TXN002542,ACC0060,ACC0055,8033702319,Nidra Borde,683681.34,2026-02-16T12:49:30,12,0,0,1,0,35.53,Medium,1,Flagged,RULE003
TXN002543,ACC0007,ACC0054,8995059760,Laban Basu,55118.15,2025-10-23T16:16:33,16,3,0,0,0,19.61,Low,0,Normal,None
TXN002544,ACC0116,ACC0052,7852415525,Nitara Sama,61783.35,2025-03-11T14:59:42,14,1,0,0,0,14.77,Low,0,Normal,None
TXN002545,ACC0063,ACC0026,7006365648,Akshay Barad,63010.08,2025-09-06T14:40:25,14,5,0,0,0,21.64,Low,0,Normal,None
TXN002546,ACC0084,ACC0059,3980491761,Faraj Rattan,38956.96,2026-02-20T17:31:02,17,4,0,0,0,17.74,Low,0,Normal,None
TXN002547,ACC0034,ACC0049,1939915527,Widisha Dara,34283.83,2025-01-12T10:25:09,10,6,0,0,0,10.28,Low,0,Normal,None
TXN002548,ACC0060,ACC0125,6534540349,Avi Deol,61041.94,2026-04-09T13:13:37,13,3,0,0,0,18.13,Low,0,Normal,None
TXN002549,ACC0100,ACC0109,7311011808,Ati Sood,30866.27,2026-05-17T16:49:59,16,6,0,0,1,37.89,Medium,1,Flagged,RULE001
TXN002550,ACC0120,ACC0128,8822944679,Ishita Hora,35166.93,2025-05-30T02:59:16,2,4,1,0,0,32.04,Medium,1,Flagged,RULE002
TXN002551,ACC0088,ACC0067,9018065507,Dayamai Dube,44893.41,2025-02-09T09:42:26,9,6,0,0,0,9.49,Low,0,Normal,None
TXN002552,ACC0058,ACC0064,6242173772,Xiti Goyal,24807.46,2025-01-27T11:52:51,11,0,0,0,0,11.86,Low,0,Normal,None
TXN002553,ACC0087,ACC0108,3108307952,Yutika Sabharwal,1524492.33,2025-12-26T08:20:05,8,4,0,1,0,32.78,Medium,1,Flagged,RULE003
TXN002554,ACC0124,ACC0113,1651662547,Mitesh Kulkarni,1315.67,2025-04-12T21:25:30,21,5,0,0,1,43.2,Medium,1,Flagged,RULE001
TXN002555,ACC0008,ACC0105,2272368870,Hardik Sani,14574.23,2026-01-02T15:58:41,15,4,0,0,1,32.37,Medium,1,Flagged,RULE001
TXN002556,ACC0020,ACC0098,6879898071,Dayamai Chadha,71822.96,2025-01-21T11:25:53,11,1,0,0,0,16.32,Low,0,Normal,None
TXN002557,ACC0124,ACC0078,9410288290,Anmol Kant,92488.98,2025-07-31T10:20:51,10,3,0,0,0,17.09,Low,0,Normal,None
TXN002558,ACC0095,ACC0114,2065972034,Hritik Agarwal,1502858.29,2025-02-01T14:49:42,14,5,0,1,0,50.84,High,1,Flagged,RULE003
TXN002559,ACC0047,ACC0054,8995059760,Ishwar Palan,27024.02,2026-04-20T11:23:56,11,0,0,0,0,11.8,Low,0,Normal,None
TXN002560,ACC0064,ACC0090,2395925222,Ekantika Shenoy,12186.56,2025-10-01T13:39:52,13,2,0,0,0,11.37,Low,0,Normal,None
TXN002561,ACC0111,ACC0014,1041531046,Brinda Mani,8121.09,2025-03-05T12:28:05,12,2,0,0,0,1.89,Low,0,Normal,None
TXN002562,ACC0043,ACC0123,5010075517,Omaja Chopra,91291.56,2025-12-30T18:17:11,18,1,0,0,0,16.92,Low,0,Normal,None
TXN002563,ACC0101,ACC0018,4993808565,Oni Desai,73334.72,2026-01-02T02:24:38,2,4,1,0,0,35.23,Medium,1,Flagged,RULE002
TXN002564,ACC0101,ACC0124,1610900200,Harita Sood,64872.46,2026-01-20T01:28:15,1,1,1,0,0,32.13,Medium,1,Flagged,RULE002
TXN002565,ACC0043,ACC0115,7539399243,Quincy Viswanathan,49669.56,2025-12-30T08:08:38,8,1,0,0,0,17.54,Low,0,Normal,None
TXN002566,ACC0063,ACC0085,8088660633,Alexander Rama,27643.48,2026-05-12T19:20:42,19,1,0,0,0,14.41,Low,0,Normal,None
TXN002567,ACC0106,ACC0065,3085816511,Isaac Biswas,23120.54,2025-04-01T10:57:05,10,1,0,0,0,8.46,Low,0,Normal,None
TXN002568,ACC0128,ACC0060,7076811348,Chaman Sidhu,197811.07,2025-06-24T15:01:52,15,1,0,1,0,53.24,High,1,Flagged,RULE003
TXN002569,ACC0049,ACC0062,7767538527,Jeet Prabhakar,1410383.19,2025-02-04T19:41:55,19,1,0,1,0,48.49,Medium,1,Flagged,RULE003
TXN002570,ACC0007,ACC0040,6679017210,Suhani Chaudhry,83976.63,2026-03-22T11:43:03,11,6,0,0,0,15.36,Low,0,Normal,None
TXN002571,ACC0059,ACC0045,5607762160,Fitan Apte,379114.25,2025-06-30T16:03:07,16,0,0,1,0,39.31,Medium,1,Flagged,RULE003
TXN002572,ACC0044,ACC0070,8868054898,Ati Bahl,72176.18,2025-05-16T14:59:24,14,4,0,0,0,17.67,Low,0,Normal,None
TXN002573,ACC0094,ACC0035,4642197907,Kamya Sathe,2262.86,2025-06-05T12:10:49,12,3,0,0,0,9.88,Low,0,Normal,None
TXN002574,ACC0076,ACC0033,9597198563,Neelima Badami,59419.58,2025-04-16T19:14:42,19,2,0,0,0,21.34,Low,0,Normal,None
TXN002575,ACC0058,ACC0036,7473041886,Daksha Kannan,1258441.91,2026-04-11T15:05:36,15,5,0,1,0,51.5,High,1,Flagged,RULE003
TXN002576,ACC0060,ACC0021,4482141802,Radha Varty,60728.06,2025-02-04T14:15:14,14,1,0,0,0,14.4,Low,0,Normal,None
TXN002577,ACC0029,ACC0122,9895649328,Zashil Kannan,92716.26,2025-06-07T10:57:43,10,5,0,0,0,20.96,Low,0,Normal,None
TXN002578,ACC0120,ACC0003,1429416213,Kiaan Nadkarni,17069.43,2026-02-15T13:10:10,13,6,0,0,0,8.04,Low,0,Normal,None
TXN002579,ACC0033,ACC0017,5736462531,Bakhshi Golla,10630.76,2026-02-11T01:56:46,1,2,1,0,0,30.7,Medium,1,Flagged,RULE002
TXN002580,ACC0053,ACC0124,1610900200,Warda Toor,58726.28,2025-11-26T10:07:52,10,2,0,0,0,21.21,Low,0,Normal,None
TXN002581,ACC0016,ACC0065,3085816511,Lavanya Andra,57973.76,2025-01-01T16:28:08,16,2,0,0,0,20.78,Low,0,Normal,None
TXN002582,ACC0056,ACC0129,4248149900,Baljiwan Chawla,89191.92,2025-11-09T13:49:02,13,6,0,0,0,16.23,Low,0,Normal,None
TXN002583,ACC0088,ACC0116,7136777415,Anya Murthy,62935.47,2025-10-07T02:18:39,2,1,1,0,0,35.02,Medium,1,Flagged,RULE002
